ImageName,ImageID,Year,coder1-encodings,coder2-encodings,coder1-hardness,coder2-hardness
VisC.359.9.png,I414Y2005,2005,Bar,Bar,Easy,Easy
VisC.367.1.png,I419Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.367.3.png,I421Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.367.4.png,I422Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.367.6.png,I424Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.367.9.png,I427Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.367.11.png,I429Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.367.16.png,I433Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.367.15.png,I432Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.367.17.png,I434Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.375.1.png,I435Y2005,2005,Node-link,Node-link,Easy,Hard
VisC.375.4.png,I438Y2005,2005,Point,Point,Easy,Easy
VisC.375.3.png,I437Y2005,2005,Line,Line,Easy,Easy
VisC.375.6.png,I440Y2005,2005,Point,Glyph,Easy,Neutral
VisC.375.5.png,I439Y2005,2005,Line,Line,Easy,Easy
VisC.375.2.png,I436Y2005,2005,Point,Point,Easy,Easy
VisC.375.7.png,I441Y2005,2005,Line,Line,Neutral,Easy
VisC.375.10.png,I444Y2005,2005,Node-link,Node-link,Neutral,Easy
VisC.375.11.png,I445Y2005,2005,Node-link,Node-link,Neutral,Neutral
VisC.383.3.png,I448Y2005,2005,Grid,Grid,Neutral,Easy
VisC.383.7.png,I452Y2005,2005,Node-link,Node-link,Easy,Easy
VisC.383.8.png,I453Y2005,2005,Point,Point,Easy,Easy
VisC.383.6.png,I451Y2005,2005,Line,Line,Easy,Neutral
VisC.391.5.png,I460Y2005,2005,Point,Point,Easy,Easy
VisC.391.6.png,I461Y2005,2005,Bar,Bar,Easy,Easy
VisC.391.9.png,I463Y2005,2005,Line,Line,Easy,Easy
VisC.391.14.png,I468Y2005,2005,Line,Line,Easy,Easy
VisC.391.16.png,I470Y2005,2005,Point,Point,Easy,Easy
VisC.407.5.png,I483Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.415.1.png,I489Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.415.8.png,I495Y2005,2005,Node-link,Node-link,Easy,Easy
VisC.415.9.png,I496Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.415.11.png,I498Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.415.10.png,I497Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.415.14.png,I500Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.423.3.png,I506Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.431.1.png,I508Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.431.5.png,I512Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.431.7.png,I514Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.439.2.png,I516Y2005,2005,Line,Line,Easy,Easy
VisC.439.5.png,I519Y2005,2005,Bar,Bar,Easy,Easy
VisC.439.17.png,I529Y2005,2005,Bar,Bar,Neutral,Easy
VisC.447.1.png,I530Y2005,2005,Grid,Surface/Volume,Neutral,Neutral
VisC.447.2.png,I531Y2005,2005,Bar,Bar,Easy,Easy
VisC.447.3.png,I532Y2005,2005,Point,Point,Easy,Neutral
VisC.447.6.png,I535Y2005,2005,Bar,Surface/Volume,Hard,Easy
VisC.447.8.png,I537Y2005,2005,Grid,Bar,Neutral,Hard
VisC.447.7.png,I536Y2005,2005,Grid,Grid,Hard,Easy
VisC.447.9.png,I538Y2005,2005,Bar,Bar,Neutral,Easy
VisC.463.2.png,I544Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.463.3.png,I545Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.463.5.png,I547Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.463.6.png,I548Y2005,2005,Line,Line,Easy,Neutral
VisC.463.9.png,I551Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.471.8.png,I560Y2005,2005,Line,Line,Easy,Easy
VisC.471.9.png,I561Y2005,2005,Line,Line,Easy,Easy
VisC.471.10.png,I562Y2005,2005,Line,Line,Easy,Neutral
VisC.479.1.png,I564Y2005,2005,Pattern,Line,Easy,Easy
VisC.479.2.png,I565Y2005,2005,Glyph,Glyph,Easy,Easy
VisC.479.7.png,I569Y2005,2005,Line,Line,Easy,Easy
VisC.479.9.png,I571Y2005,2005,Line,Line,Hard,Easy
VisC.479.10.png,I572Y2005,2005,Line,Line,Neutral,Easy
VisC.479.13.png,I574Y2005,2005,Line,Line,Easy,Easy
VisC.479.14.png,I575Y2005,2005,Pattern,Line,Neutral,Easy
VisC.487.1.png,I576Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.487.3.png,I578Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.487.6.png,I581Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.487.5.png,I580Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.487.8.png,I583Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.495.5.png,I589Y2005,2005,Surface/Volume,Surface/Volume,Hard,Hard
VisC.495.10.png,I594Y2005,2005,Grid,Pattern,Easy,Easy
VisC.503.1.png,I595Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.503.3.png,I597Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.503.4.png,I598Y2005,2005,Bar,Bar,Easy,Easy
VisC.503.6.png,I600Y2005,2005,Bar,Bar,Easy,Easy
VisC.503.7.png,I601Y2005,2005,Bar,Bar,Easy,Easy
VisC.511.6.png,I606Y2005,2005,Line,Line,Easy,Easy
VisC.519.3.png,I609Y2005,2005,Bar,Bar,Easy,Easy
VisC.519.5.png,I611Y2005,2005,Node-link,Node-link,Hard,Easy
VisC.527.1.png,I614Y2005,2005,Point,Point,Easy,Easy
VisC.527.2.png,I615Y2005,2005,Point,Point,Easy,Easy
VisC.527.3.png,I616Y2005,2005,Point,Point,Easy,Easy
VisC.535.5.png,I622Y2005,2005,Surface/Volume,Surface/Volume,Hard,Easy
VisC.543.1.png,I633Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.543.12.png,I643Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.543.11.png,I642Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.551.4.png,I647Y2005,2005,Line,Line,Easy,Easy
VisC.551.6.png,I649Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.551.5.png,I648Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.567.13.png,I684Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.583.5.png,I697Y2005,2005,Area,Surface/Volume,Neutral,Easy
VisC.583.7.png,I699Y2005,2005,Bar,Surface/Volume,Hard,Hard
VisC.583.8.png,I700Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.591.6.png,I708Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.599.3.png,I712Y2005,2005,Line,Line,Easy,Easy
VisC.599.7.png,I716Y2005,2005,Line,Line,Easy,Easy
VisC.607.1.png,I722Y2005,2005,Line,Surface/Volume,Easy,Neutral
VisC.607.2.png,I723Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.607.7.png,I728Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.615.3.png,I732Y2005,2005,Surface/Volume,Surface/Volume,Easy,Hard
VisC.615.10.png,I739Y2005,2005,Surface/Volume,Surface/Volume,Neutral,
VisC.615.9.png,I738Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.615.8.png,I737Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.615.13.png,I741Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.615.12.png,I740Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.615.14.png,I742Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.623.5.png,I747Y2005,2005,Pattern,Pattern,Neutral,Neutral
VisC.623.7.png,I749Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.623.11.png,I753Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.623.15.png,I757Y2005,2005,Point,Point,Easy,Easy
VisC.623.14.png,I756Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.639.2.png,I770Y2005,2005,Pattern,Grid,Neutral,Easy
VisC.639.1.png,I769Y2005,2005,Pattern,Pattern,Easy,Neutral
VisC.639.3.png,I771Y2005,2005,Pattern,Pattern,Neutral,Easy
VisC.639.8.png,I772Y2005,2005,Line,Pattern,Hard,Hard
VisC.647.9.png,I781Y2005,2005,Pattern,Pattern,Neutral,Easy
VisC.647.10.png,I782Y2005,2005,Grid,Grid,Easy,Neutral
VisC.647.13.png,I784Y2005,2005,Pattern,Pattern,Easy,Neutral
VisC.647.14.png,I785Y2005,2005,Pattern,Pattern,Neutral,Hard
VisC.655.8.png,I796Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Hard
VisC.663.2.png,I801Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.663.4.png,I803Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.663.5.png,I804Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.663.7.png,I806Y2005,2005,Line,Surface/Volume,Easy,Easy
VisC.663.12.png,I809Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.671.1.png,I812Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.671.4.png,I815Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.671.7.png,I818Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.671.8.png,I819Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.679.2.png,I822Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.679.9.png,I829Y2005,2005,Surface/Volume,Surface/Volume,Hard,Neutral
VisC.679.15.png,I835Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.679.18.png,I838Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.687.1.png,I840Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.687.3.png,I842Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.687.6.png,I845Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.687.4.png,I843Y2005,2005,Surface/Volume,Surface/Volume,Easy,Easy
VisC.687.9.png,I847Y2005,2005,Surface/Volume,Surface/Volume,Easy,Neutral
VisC.687.11.png,I850Y2005,2005,Pattern,Surface/Volume,Hard,Easy
VisC.687.12.png,I851Y2005,2005,Pattern,Pattern,Neutral,Easy
VisC.687.14.png,I853Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.687.13.png,I852Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
VisC.695.6.png,I859Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
VisC.695.8.png,I861Y2005,2005,Line,Line,Neutral,Easy
VisC.695.11.png,I862Y2005,2005,Surface/Volume,Line,Neutral,Hard
VisC.695.13.png,I864Y2005,2005,Line,Line,Neutral,Easy
VisC.695.14.png,I865Y2005,2005,Line,Line,Neutral,Easy
InfoVisC.1.1.png,I867Y2005,2005,Area,Area,Easy,Easy
InfoVisC.1.2.png,I868Y2005,2005,Area,Area,Neutral,Easy
InfoVisC.1.3.png,I869Y2005,2005,Area,Line,Easy,Neutral
InfoVisC.8.1.png,I872Y2005,2005,Surface/Volume,Surface/Volume,Easy,Hard
InfoVisC.8.5.png,I875Y2005,2005,Line,Line,Hard,Neutral
InfoVisC.8.7.png,I877Y2005,2005,Line,Line,Easy,Hard
InfoVisC.16.1.png,I878Y2005,2005,Node-link,Node-link,Neutral,Easy
InfoVisC.16.2.png,I879Y2005,2005,Node-link,Node-link,Neutral,Hard
InfoVisC.16.3.png,I880Y2005,2005,Node-link,Node-link,Neutral,Easy
InfoVisC.16.12.png,I889Y2005,2005,Node-link,Node-link,Neutral,Easy
InfoVisC.16.13.png,I890Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.24.1.png,I892Y2005,2005,Line,Line,Easy,Easy
InfoVisC.24.3.png,I894Y2005,2005,Text,Text,Easy,Easy
InfoVisC.24.7.png,I898Y2005,2005,Area,Area,Easy,Easy
InfoVisC.32.1.png,I900Y2005,2005,Node-link,Node-link,Easy,Neutral
InfoVisC.32.4.png,I903Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.32.3.png,I902Y2005,2005,Node-link,Node-link,Easy,Neutral
InfoVisC.32.6.png,I905Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.41.1.png,I911Y2005,2005,Node-link,Node-link,Easy,Neutral
InfoVisC.41.2.png,I912Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.41.8.png,I918Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.41.12.png,I921Y2005,2005,Grid,Grid,Easy,Easy
InfoVisC.41.13.png,I922Y2005,2005,Node-link,Node-link,Neutral,Neutral
InfoVisC.49.1.png,I924Y2005,2005,Area,Area,Easy,Easy
InfoVisC.49.4.png,I927Y2005,2005,Area,Line,Hard,Easy
InfoVisC.49.3.png,I926Y2005,2005,Node-link,Line,Hard,Neutral
InfoVisC.49.10.png,I933Y2005,2005,Line,Node-link,Easy,Neutral
InfoVisC.49.9.png,I932Y2005,2005,Area,Node-link,Easy,Neutral
InfoVisC.49.8.png,I931Y2005,2005,Line,Line,Easy,Easy
InfoVisC.49.11.png,I934Y2005,2005,Area,Surface/Volume,Easy,Easy
InfoVisC.49.12.png,I935Y2005,2005,Area,Area,Neutral,Neutral
InfoVisC.57.5.png,I940Y2005,2005,Area,Node-link,Neutral,Easy
InfoVisC.65.1.png,I947Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.65.3.png,I949Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.65.4.png,I950Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.65.5.png,I952Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.65.6.png,I953Y2005,2005,Node-link,Node-link,Hard,Easy
InfoVisC.65.10.png,I957Y2005,2005,Bar,Bar,Easy,Easy
InfoVisC.65.8.png,I955Y2005,2005,Bar,Bar,Easy,Easy
InfoVisC.73.4.png,I962Y2005,2005,Node-link,Node-link,Neutral,Easy
InfoVisC.73.10.png,I968Y2005,2005,Bar,Bar,Easy,Easy
InfoVisC.81.3.png,I971Y2005,2005,Area,Area,Neutral,Easy
InfoVisC.103.3.png,I993Y2005,2005,Node-link,Node-link,Easy,Easy
InfoVisC.103.9.png,I999Y2005,2005,Line,Line,Easy,Easy
InfoVisC.119.5.png,I1017Y2005,2005,Grid,Grid,Neutral,Hard
InfoVisC.125.2.png,I1021Y2005,2005,Line,Line,Neutral,Easy
InfoVisC.125.5.png,I1024Y2005,2005,Line,Line,Easy,Easy
InfoVisC.125.6.png,I1025Y2005,2005,Line,Line,Easy,Easy
InfoVisC.125.8.png,I1027Y2005,2005,Line,Line,Neutral,Neutral
InfoVisC.133.5.png,I1032Y2005,2005,Area,Node-link,Easy,Easy
InfoVisC.141.1.png,I1036Y2005,2005,Bar,Bar,Neutral,Easy
InfoVisC.141.7.png,I1042Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
InfoVisC.141.8.png,I1043Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Neutral
InfoVisC.141.11.png,I1044Y2005,2005,Surface/Volume,Surface/Volume,Neutral,Easy
InfoVisC.149.1.png,I1045Y2005,2005,Glyph,Glyph,Neutral,Easy
InfoVisC.149.2.png,I1046Y2005,2005,Line,Line,Easy,Easy
InfoVisC.149.5.png,I1049Y2005,2005,Glyph,Bar,Neutral,Hard
InfoVisC.149.8.png,I6510Y2005,2005,Line,Line,Easy,Easy
InfoVisC.149.7.png,I1051Y2005,2005,Area,Line,Hard,Easy
InfoVisC.149.11.png,I1054Y2005,2005,Bar,Glyph,Hard,Hard
InfoVisC.149.10.png,I1053Y2005,2005,Line,Area,Hard,Easy
InfoVisC.149.14.png,I1057Y2005,2005,Line,Line,Easy,Easy
InfoVisC.149.13.png,I1056Y2005,2005,Line,Line,Easy,Easy
InfoVisC.149.12.png,I1055Y2005,2005,Line,Line,Easy,Easy
InfoVisC.149.16.png,I1059Y2005,2005,Line,Line,Easy,Easy
InfoVisC.173.3.png,I1080Y2005,2005,Area,Area,Easy,Hard
InfoVisC.173.5.png,I1082Y2005,2005,Grid,Bar,Neutral,Neutral
InfoVisC.173.8.png,I1085Y2005,2005,Area,Bar,Neutral,Hard
InfoVisC.173.7.png,I1084Y2005,2005,Bar,Bar,Easy,Easy
InfoVisC.173.10.png,I1087Y2005,2005,Grid,Grid,Easy,Neutral
InfoVisC.181.3.png,I1091Y2005,2005,Area,Pattern,Hard,Hard
InfoVisC.187.9.png,I1101Y2005,2005,Bar,Bar,Easy,Easy
InfoVisC.203.6.png,I1110Y2005,2005,Bar,Bar,Neutral,Easy
InfoVisC.203.8.png,I1112Y2005,2005,Node-link,Line,Neutral,Easy
InfoVisC.203.12.png,I1116Y2005,2005,Line,Line,Easy,Easy
InfoVisC.211.1.png,I1117Y2005,2005,Area,Area,Easy,Easy
InfoVisC.211.3.png,I1119Y2005,2005,Area,Area,Easy,Easy
InfoVisC.211.2.png,I1118Y2005,2005,Area,Area,Easy,Easy
InfoVisC.211.5.png,I1121Y2005,2005,Area,Area,Easy,Easy
InfoVisC.211.4.png,I1120Y2005,2005,Area,Area,Neutral,Easy
InfoVisC.211.7.png,I1123Y2005,2005,Area,Grid,Easy,Easy
InfoVisC.211.11.png,I1127Y2005,2005,Area,Area,Easy,Neutral
InfoVisC.211.12.png,I1128Y2005,2005,Area,Area,Easy,Neutral
InfoVisC.219.7.png,I1135Y2005,2005,Node-link,Node-link,Easy,Neutral
InfoVisC.219.10.png,I1138Y2005,2005,Node-link,Node-link,Neutral,Hard
InfoVisC.219.9.png,I1139Y2005,2005,Node-link,Node-link,Easy,Neutral
InfoVisC.233.1.png,I1148Y2005,2005,Line,Area,Neutral,Easy
InfoVisC.233.3.png,I1150Y2005,2005,Node-link,Area,Hard,Hard
InfoVisC.233.8.png,I1155Y2005,2005,Node-link,Area,Easy,Easy
InfoVisC.233.12.png,I1159Y2005,2005,Area,Node-link,Neutral,Easy
InfoVisC.233.15.png,I1162Y2005,2005,Area,Area,Easy,Easy
InfoVisC.233.18.png,I1170Y2005,2005,Line,Line,Hard,Easy
InfoVisC.233.17.png,I1164Y2005,2005,Node-link,Line,Neutral,Easy
InfoVisJ.881.2.png,I575Y2010,2010,Area,Area,Hard,Neutral
InfoVisJ.881.12.png,I585Y2010,2010,Area,Area,Easy,Easy
InfoVisJ.881.15.png,I588Y2010,2010,Area,Area,Easy,Neutral
InfoVisJ.890.4.png,I592Y2010,2010,Area,Area,Hard,Easy
InfoVisJ.900.3.png,I601Y2010,2010,Line,Line,Easy,Hard
InfoVisJ.900.5.png,I603Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.900.8.png,I605Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.918.7.png,I619Y2010,2010,Point,Point,Easy,Easy
InfoVisJ.918.8.png,I620Y2010,2010,Point,Glyph,Easy,Neutral
InfoVisJ.918.10.png,I622Y2010,2010,Bar,Bar,Easy,Hard
InfoVisJ.927.4.png,I626Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.927.2.png,I624Y2010,2010,Area,Area,Neutral,Easy
InfoVisJ.927.3.png,I625Y2010,2010,Area,Area,Easy,Easy
InfoVisJ.927.8.png,I629Y2010,2010,Line,Area,Neutral,Easy
InfoVisJ.927.6.png,I627Y2010,2010,Area,Area,Easy,Easy
InfoVisJ.927.14.png,I633Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.927.12.png,I631Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.927.15.png,I634Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.935.2.png,I636Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.935.4.png,I638Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.935.6.png,I640Y2010,2010,Grid,Grid,Neutral,Neutral
InfoVisJ.935.7.png,I641Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.935.9.png,I642Y2010,2010,Grid,Grid,Neutral,Easy
InfoVisJ.935.10.png,I644Y2010,2010,Grid,Grid,Neutral,Easy
InfoVisJ.963.1.png,I663Y2010,2010,Grid,Grid,Easy,Easy
InfoVisJ.963.7.png,I668Y2010,2010,Grid,Grid,Easy,Easy
InfoVisJ.963.6.png,I667Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.963.8.png,I669Y2010,2010,Grid,Grid,Easy,Easy
InfoVisJ.963.9.png,I670Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.963.10.png,I671Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.973.1.png,I672Y2010,2010,Grid,Area,Easy,Easy
InfoVisJ.973.3.png,I674Y2010,2010,Area,Area,Easy,Easy
InfoVisJ.973.6.png,I676Y2010,2010,Text,Text,Easy,Neutral
InfoVisJ.973.8.png,I678Y2010,2010,Point,Point,Easy,Easy
InfoVisJ.980.1.png,I680Y2010,2010,Line,Line,Easy,Neutral
InfoVisJ.980.2.png,I681Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.980.4.png,I683Y2010,2010,Grid,Surface/Volume,Hard,Neutral
InfoVisJ.980.10.png,I689Y2010,2010,Line,Line,Neutral,Easy
InfoVisJ.990.3.png,I694Y2010,2010,Area,Area,Easy,Easy
InfoVisJ.990.8.png,I699Y2010,2010,Area,Area,Easy,Easy
InfoVisJ.990.6.png,I697Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1009.1.png,I705Y2010,2010,Point,Point,Easy,Easy
InfoVisJ.1009.2.png,I706Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1009.5.png,I709Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1009.6.png,I710Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1009.7.png,I711Y2010,2010,Node-link,Node-link,Easy,Easy
InfoVisJ.1017.7.png,I718Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.1017.12.png,I723Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.1017.13.png,I724Y2010,2010,Line,Line,Easy,Neutral
InfoVisJ.1027.5.png,I729Y2010,2010,Line,Node-link,Easy,Easy
InfoVisJ.1036.5.png,I737Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1044.2.png,I744Y2010,2010,Point,Point,Easy,Easy
InfoVisJ.1044.5.png,I747Y2010,2010,Point,Point,Neutral,Neutral
InfoVisJ.1053.1.png,I757Y2010,2010,Grid,Grid,Neutral,Easy
InfoVisJ.1053.4.png,I760Y2010,2010,Area,Area,Easy,Easy
InfoVisJ.1053.9.png,I761Y2010,2010,Grid,Grid,Neutral,Easy
InfoVisJ.1063.1.png,I762Y2010,2010,Node-link,Node-link,Neutral,Easy
InfoVisJ.1063.8.png,I767Y2010,2010,Node-link,Node-link,Easy,Neutral
InfoVisJ.1063.10.png,I768Y2010,2010,Node-link,Node-link,Easy,Easy
InfoVisJ.1063.11.png,I769Y2010,2010,Node-link,Node-link,Neutral,Hard
InfoVisJ.1063.16.png,I772Y2010,2010,Node-link,Node-link,Easy,Neutral
InfoVisJ.1073.1.png,I774Y2010,2010,Grid,Grid,Neutral,Easy
InfoVisJ.1073.3.png,I776Y2010,2010,Grid,Grid,Neutral,Neutral
InfoVisJ.1073.6.png,I779Y2010,2010,Grid,Grid,Neutral,Easy
InfoVisJ.1073.9.png,I782Y2010,2010,Grid,Grid,Easy,Neutral
InfoVisJ.1090.14.png,I803Y2010,2010,Node-link,Text,Easy,Hard
InfoVisJ.1100.10.png,I812Y2010,2010,Point,Point,Neutral,Neutral
InfoVisJ.1100.15.png,I815Y2010,2010,Node-link,Line,Easy,Easy
InfoVisJ.1119.4.png,I831Y2010,2010,Point,Point,Easy,Neutral
InfoVisJ.1139.6.png,I845Y2010,2010,Area,Area,Easy,Hard
InfoVisJ.1149.6.png,I861Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.1149.4.png,I859Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.1149.5.png,I860Y2010,2010,Line,Line,Easy,Easy
InfoVisJ.1149.8.png,I862Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1157.9.png,I868Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1164.9.png,I878Y2010,2010,Grid,Area,Neutral,Neutral
InfoVisJ.1172.10.png,I887Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1182.5.png,I892Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1182.9.png,I896Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1182.7.png,I894Y2010,2010,Bar,Bar,Neutral,Easy
InfoVisJ.1182.8.png,I895Y2010,2010,Bar,Bar,Easy,Easy
InfoVisJ.1190.6.png,I901Y2010,2010,Bar,Bar,Neutral,Easy
InfoVisJ.1190.8.png,I903Y2010,2010,Text,Text,Easy,Easy
InfoVisJ.1190.7.png,I902Y2010,2010,Text,Text,Easy,Easy
VisJ.1198.2.png,I2Y2010,2010,Line,Line,Easy,Easy
VisJ.1198.4.png,I3Y2010,2010,Bar,Bar,Easy,Easy
VisJ.1198.7.png,I6Y2010,2010,Surface/Volume,Surface/Volume,Easy,Easy
VisJ.1198.6.png,I5Y2010,2010,Bar,Bar,Easy,Easy
VisJ.1198.5.png,I4Y2010,2010,Line,Line,Easy,Easy
VisJ.1198.11.png,I11Y2010,2010,Surface/Volume,Surface/Volume,Easy,Easy
VisJ.1206.8.png,I16Y2010,2010,Line,Line,Easy,Easy
VisJ.1225.1.png,I31Y2010,2010,Line,Line,Easy,Neutral
VisJ.1225.8.png,I37Y2010,2010,Line,Line,Hard,Easy
VisJ.1225.10.png,I38Y2010,2010,Line,Line,Easy,Easy
VisJ.1225.12.png,I40Y2010,2010,Pattern,Pattern,Neutral,Easy
VisJ.1225.14.png,I6537Y2010,2010,Line,Line,Easy,Easy
VisJ.1225.11.png,I39Y2010,2010,Surface/Volume,Surface/Volume,Hard,Easy
VisJ.1225.15.png,I42Y2010,2010,Line,Line,Hard,Easy
VisJ.1235.8.png,I51Y2010,2010,Surface/Volume,Surface/Volume,Easy,Neutral
VisJ.1235.9.png,I52Y2010,2010,Line,Line,Easy,Neutral
VisJ.1235.13.png,I55Y2010,2010,Surface/Volume,Surface/Volume,Neutral,Hard
VisJ.1243.1.png,I56Y2010,2010,Surface/Volume,Surface/Volume,Neutral,Hard
VisJ.1243.3.png,I58Y2010,2010,Line,Line,Easy,Easy
VisJ.1243.13.png,I67Y2010,2010,Surface/Volume,Surface/Volume,Neutral,Easy
VisJ.1243.14.png,I68Y2010,2010,Surface/Volume,Surface/Volume,Easy,Easy
VisJ.1251.1.png,I69Y2010,2010,Surface/Volume,Surface/Volume,Easy,Easy
